id,name,rank,isroot,isleaf,ncbi_id,threshold,diameter,inferred_threshold_method,min_inter_dist,min_inter_taxon_id,min_inter_taxon_name,min_inter_overlaps_diameter
225,Janthinobacterium,genus,True,False,29580,0.0056119146756827,0.0056119147,diameter,0.9817913,1157,Herbaspirillum seropedicae,False
226,Nonlabens,genus,True,False,363408,0.8363451957702637,0.8363452,diameter,0.9943712,1793,Cellulophaga baltica,False
227,Dorea,genus,True,False,189330,0.601895272731781,0.6018953,diameter,0.97185916,1735,[Ruminococcus] lactaris,False
228,Raoultella,genus,True,False,160674,0.6727955341339111,0.67279553,diameter,0.9333671,868,Klebsiella oxytoca,False
229,Ehrlichia,genus,True,False,943,0.9406487613916396,0.9863412,min_inter,0.9901566,474,Mycoplasma arginini,False
230,Wolbachia,genus,True,False,953,0.9377965331077576,0.93779653,diameter,0.9965482,506,Ureaplasma urealyticum,False
231,Rhodonellum,genus,True,False,336827,0.0062506622634828,0.0062506623,diameter,0.9954811,1895,Bacillus pumilus subgroup 1,False
232,Herbaspirillum,genus,True,False,963,0.9298541665077208,0.9614106,min_inter,0.97879386,590,Achromobacter xylosoxidans,False
233,Glaesserella,genus,True,False,2094023,0.7350063920021057,0.7350064,diameter,0.98231363,576,Mannheimia haemolytica,False
234,Selenomonas,genus,True,False,970,0.9380358844995498,0.9895248,min_inter,0.9874062,993,Sorangium cellulosum,True
235,Prolixibacter,genus,True,False,314318,0.0051716547459363,0.0051716547,diameter,0.9961134,1056,Bacteroides fragilis,False
236,Candidatus Microthrix,genus,True,False,41949,0.2925045788288116,0.29250458,diameter,0.98711175,1745,Amycolatopsis mediterranei,False
237,Lactiplantibacillus,genus,True,False,2767842,0.9316923081874848,0.98614836,min_inter,0.98072875,678,Limosilactobacillus fermentum,True
238,Thalassospira,genus,True,False,168934,0.4813659191131592,0.48136592,diameter,0.9903173,720,Rhizobium leguminosarum,False
239,Simiduia,genus,True,False,447467,0.0038548451848328,0.0038548452,diameter,0.9932399,590,Achromobacter xylosoxidans,False
240,Arthrospira,genus,True,False,35823,0.1447578519582748,0.14475785,diameter,0.9928792,1238,Planktothrix prolifica,False
241,Bilophila,genus,True,False,35832,0.3631796836853027,0.36317968,diameter,0.9887046,993,Sorangium cellulosum,False
242,Capnocytophaga,genus,True,False,1016,0.9413221389055252,0.996836,min_inter,0.9908654,700,Bergeyella zoohelcum,True
243,Agrilactobacillus,genus,True,False,2767875,0.0104730520397424,0.010473052,diameter,0.99285716,1226,Lactobacillus parabuchneri,False
244,Apilactobacillus,genus,True,False,2767877,0.7693008184432983,0.7693008,diameter,0.99475104,678,Limosilactobacillus fermentum,False
245,Companilactobacillus,genus,True,False,2767879,0.9423806756734848,0.99054956,min_inter,0.99197966,1168,Lactiplantibacillus plantarum,False
246,Fructilactobacillus,genus,True,False,2767881,0.9366159707307816,0.996337,min_inter,0.98591155,1335,Pediococcus damnosus,True
247,Furfurilactobacillus,genus,True,False,2767882,0.0180418882519006,0.018041888,diameter,0.99384373,1169,Lactobacillus paraplantarum,False
248,Holzapfelia,genus,True,False,2767883,0.0704176723957061,0.07041767,diameter,0.99461925,1205,Ligilactobacillus salivarius,False
249,Dialister,genus,True,False,39948,0.4989169538021087,0.49891695,diameter,0.99135137,811,Peptoniphilus lacrimalis,False
250,Latilactobacillus,genus,True,False,2767885,0.936167562007904,0.98135555,min_inter,0.98543954,1211,Lactobacillus acidipiscis,False
251,Levilactobacillus,genus,True,False,2767886,0.9311873883008956,0.9906623,min_inter,0.98019725,1596,Lactobacillus senmaizukei,True
252,Ligilactobacillus,genus,True,False,2767887,0.936167562007904,0.9977082,min_inter,0.98543954,1195,Lactobacillus curvatus,True
253,Liquorilactobacillus,genus,True,False,2767888,0.9386144161224363,0.9938224,min_inter,0.9880152,1218,Lactobacillus hokkaidonensis,True
254,Loigolactobacillus,genus,True,False,2767889,0.498355507850647,0.4983555,diameter,0.9820667,1168,Lactiplantibacillus plantarum,False
255,Paucilactobacillus,genus,True,False,2767890,0.9386144161224363,0.9919196,min_inter,0.9880152,1213,Liquorilactobacillus vini,True
256,Schleiferilactobacillus,genus,True,False,2767891,0.0077047850936651,0.007704785,diameter,0.99304795,1252,Lactobacillus rhamnosus,False
257,Secundilactobacillus,genus,True,False,2767892,0.9325503945350646,0.9953592,min_inter,0.981632,1335,Pediococcus damnosus,True
258,Lentilactobacillus,genus,True,False,2767893,0.9365853935480116,0.9905377,min_inter,0.98587936,1335,Pediococcus damnosus,True
259,Winkia,genus,True,False,2692118,0.0948099717497825,0.09480997,diameter,0.9840733,1241,Actinobaculum massiliense,False
260,Erythrobacter,genus,True,False,1041,0.0007528703426942,0.00075287034,diameter,0.9901667,992,Altererythrobacter marensis,False
261,Dietzia,genus,True,False,37914,0.6496216654777527,0.64962167,diameter,0.97942775,1747,Amycolatopsis vancoresmycina,False
262,Methylorubrum,genus,True,False,2282523,0.6406654715538025,0.6406655,diameter,0.96247417,732,Methylobacterium radiotolerans,False
263,Myroides,genus,True,False,76831,0.9441291809082032,0.99108845,min_inter,0.9938202,1557,Clostridium beijerinckii,False
264,Planktothrix,genus,True,False,54304,0.0072038420476019,0.007203842,diameter,0.99138635,1267,Microcystis aeruginosa,False
265,Pandoraea,genus,True,False,93217,0.9325592279434204,0.9359975,min_inter,0.9816413,1380,Burkholderia pseudomallei,False
266,Actinobaculum,genus,True,False,76833,0.0211345944553613,0.021134594,diameter,0.9840733,1231,Winkia neuii,False
267,Leminorella,genus,True,False,82980,0.004819591064006,0.004819591,diameter,0.98936945,882,Serratia marcescens,False
268,Rhodobacter,genus,True,False,1060,0.926197588443756,0.983015,min_inter,0.97494483,619,Paracoccus sanguinis,True
269,Tatumella,genus,True,False,82986,0.0017267180373892,0.001726718,diameter,0.99046105,510,Pantoea agglomerans,False
270,Streptacidiphilus,genus,True,False,228398,0.0064199394546449,0.0064199395,diameter,0.96322274,463,Kitasatospora setae,False
271,Lacticaseibacillus,genus,True,False,2759736,0.911622294783592,0.9974763,min_inter,0.9596024,1603,Lactobacillus zeae,True
272,Rhodospirillum,genus,True,False,1081,0.0143641242757439,0.014364124,diameter,0.9813592,562,Azospirillum brasilense,False
273,Lechevalieria,genus,True,False,166974,0.001857835217379,0.0018578352,diameter,0.96612275,1745,Amycolatopsis mediterranei,False
274,Arenimonas,genus,True,False,490567,0.9244585394859314,0.98103195,min_inter,0.97311425,1680,Pseudoxanthomonas suwonensis,True
275,Grimontia,genus,True,False,246861,0.0048956754617393,0.0048956755,diameter,0.9852358,1733,Enterovibrio norvegicus,False
276,Microbacterium,genus,True,False,33882,0.9239532232284544,0.96749264,min_inter,0.97258234,1849,Curtobacterium flaccumfaciens,False
277,Asticcacaulis,genus,True,False,76890,0.0090103736147284,0.009010374,diameter,0.9867935,981,Mesorhizobium plurifarium,False
278,Rathayibacter,genus,True,False,33886,0.0785891115665435,0.07858911,diameter,0.9914744,1850,Curtobacterium oceanosedimentum,False
279,Blautia,genus,True,False,572511,0.9291952282190322,0.9939115,min_inter,0.97810024,1148,Dorea formicigenerans,True
280,Chlorogloeopsis,genus,True,False,1123,0.0208697170019149,0.020869717,diameter,0.98687595,1571,Nodularia spumigena,False
281,Thalassolituus,genus,True,False,187492,0.3819115757942199,0.38191158,diameter,0.99583256,873,Proteus mirabilis,False
282,Microcystis,genus,True,False,1125,0.7228183746337891,0.7228184,diameter,0.99138635,1238,Planktothrix prolifica,False
283,Synechococcus,genus,True,False,1129,0.0386932343244552,0.038693234,diameter,0.9964463,1469,Methyloversatilis universalis,False
284,Moellerella,genus,True,False,158848,0.5605036020278931,0.5605036,diameter,0.9859037,875,Providencia stuartii,False
285,Trabulsiella,genus,True,False,158851,0.8697033524513245,0.86970335,diameter,0.9580058,1288,Yokenella regensburgei,False
286,Mycolicibacterium,genus,True,False,1866885,0.9154116570949554,0.97904634,min_inter,0.9635912,1720,Mycobacterium avium,True
287,Candidatus Phytoplasma,genus,True,False,33926,0.2056179791688919,0.20561798,diameter,0.9952,481,Mycoplasma mycoides,False
288,Aggregatibacter,genus,True,False,416916,0.9221957147121428,0.9664019,min_inter,0.97073233,989,Haemophilus parainfluenzae,False
289,Aphanizomenon,genus,True,False,1175,0.6120889782905579,0.612089,diameter,0.9329486,1327,Dolichospermum circinale,False
290,Yokenella,genus,True,False,158876,0.2846174836158752,0.28461748,diameter,0.9580058,1270,Trabulsiella odontotermitis,False
291,Mesoplasma,genus,True,False,46239,0.4089904129505157,0.4089904,diameter,0.9839599,490,Mycoplasma yeatsii,False
292,Acidithiobacillus,genus,True,False,119977,0.9435011595487596,0.9942595,min_inter,0.9931591,563,Azospirillum thiophilum,True
293,Thermacetogenium,genus,True,False,140458,0.0135856382548809,0.013585638,diameter,0.9963547,971,Hungateiclostridium clariflavum,False
294,Oenococcus,genus,True,False,46254,0.9433457821607588,0.99206,min_inter,0.99299556,1460,Lactococcus lactis,False
295,Weissella,genus,True,False,46255,0.8245462357997894,0.99648815,min_inter,0.8679434,1334,Pediococcus pentosaceus,True
296,Melissococcus,genus,True,False,33969,0.1982032507658004,0.19820325,diameter,0.99222153,1458,Enterococcus moraviensis,False
297,Pseudorhodobacter,genus,True,False,238783,0.0055462401360273,0.00554624,diameter,0.98846835,1243,Rhodobacter capsulatus,False
298,Prochlorococcus,genus,True,False,1218,0.9443613409996032,0.9989671,min_inter,0.99406457,1581,Arcobacter butzleri,True
299,Exiguobacterium,genus,True,False,33986,0.9415542423725128,0.99116164,min_inter,0.9911097,1678,Brevibacterium casei,True
300,Oligotropha,genus,True,False,40136,0.053829152137041,0.053829152,diameter,0.98166865,713,Bradyrhizobium yuanmingense,False
301,Nitrosococcus,genus,True,False,1227,0.4322406649589538,0.43224066,diameter,0.9968702,635,Pseudomonas balearica,False
302,Piscirickettsia,genus,True,False,1237,0.639968991279602,0.639969,diameter,0.9943316,1893,Escherichia coli subgroup 2,False
303,Rhodovulum,genus,True,False,34008,0.5104926824569702,0.5104927,diameter,0.97580457,618,Paracoccus pantotrophus,False
304,Paenibacillus,genus,True,False,44249,0.9386062055826186,0.99803936,min_inter,0.98800653,1845,Streptosporangium roseum,True
305,Leuconostoc,genus,True,False,1243,0.9409573644399644,0.9923149,min_inter,0.99048144,1297,Weissella koreensis,True
306,Dolichospermum,genus,True,False,748770,0.5598431825637817,0.5598432,diameter,0.9329486,1287,Aphanizomenon flos-aquae,False
307,Liberibacter,genus,True,False,34019,0.9459370851516724,0.9961355,min_inter,0.99572325,1022,Bartonella clarridgeiae,True
308,Moorella,genus,True,False,44260,0.3597180247306824,0.35971802,diameter,0.9950412,1745,Amycolatopsis mediterranei,False
309,Pediococcus,genus,True,False,1253,0.8245462357997894,0.9976779,min_inter,0.8679434,1299,Weissella halotolerans,True
310,Singulisphaera,genus,True,False,466152,0.0078682070598006,0.007868207,diameter,0.9871064,993,Sorangium cellulosum,False
311,Peptostreptococcus,genus,True,False,1257,0.3265189230442047,0.32651892,diameter,0.98585445,1406,Streptococcus agalactiae,False
312,Ruminococcus,genus,True,False,1263,0.9454413950443268,0.9971069,min_inter,0.99520147,498,Flavonifractor plautii,True
313,Micrococcus,genus,True,False,1269,0.607621431350708,0.60762143,diameter,0.9785031,1408,Streptococcus pneumoniae,False
314,Rahnella,genus,True,False,34037,0.2984849512577057,0.29848495,diameter,0.98011166,884,Serratia plymuthica,False
315,Lachnoclostridium,genus,True,False,1506553,0.9360556721687316,0.9972246,min_inter,0.98532176,1073,Hungatella hathewayi,True
316,Lysinibacillus,genus,True,False,400634,0.9399123609066008,0.9920577,min_inter,0.98938143,1618,Solibacillus silvestris,True
317,Staphylococcus,genus,True,False,1279,0.8025270968675613,0.99437934,min_inter,0.84476537,1892,Escherichia coli subgroup 1,True
318,Dickeya,genus,True,False,204037,0.931435176730156,0.94001895,min_inter,0.9804581,1535,Pectobacterium brasiliense,False
319,Burkholderia,genus,True,False,32008,0.9237763851881028,0.973689,min_inter,0.9723962,724,Caballeronia zhejiangensis,True
320,Facklamia,genus,True,False,66831,0.4528978765010834,0.45289788,diameter,0.9868017,1397,Streptococcus pseudoporcinus,False
321,Rhodopirellula,genus,True,False,265488,0.8794631361961365,0.87946314,diameter,0.9923576,716,Bradyrhizobium diazoefficiens,False
322,Deinococcus,genus,True,False,1298,0.9251794219017028,0.9251794,diameter,0.9866795,1141,Taylorella asinigenitalis,False
323,Streptococcus,genus,True,False,1301,0.8922817170619964,0.9975079,min_inter,0.9392439,1356,Staphylococcus warneri,True
324,Kordiimonas,genus,True,False,288021,0.0058164130896329,0.005816413,diameter,0.9919959,848,Pannonibacter phragmitetus,False
325,Variovorax,genus,True,False,34072,0.9234626293182372,0.93795663,min_inter,0.9720659,1532,Rubrivivax gelatinosus,False
326,Riemerella,genus,True,False,34084,0.6946423053741455,0.6946423,diameter,0.9915658,700,Bergeyella zoohelcum,False
327,Dysgonomonas,genus,True,False,156973,0.0029213072266429,0.0029213072,diameter,0.995321,1552,Clostridium butyricum,False
328,Ruminiclostridium,genus,True,False,1508657,0.0130586186423897,0.013058619,diameter,0.99100614,971,Hungateiclostridium clariflavum,False
329,Glaciecola,genus,True,False,89404,0.0025033899582922,0.00250339,diameter,0.99449116,1580,Paraglaciecola psychrophila,False
330,Leptotrichia,genus,True,False,32067,0.9383630156517028,0.938363,diameter,0.9891247,871,Pseudoleptotrichia goodfellowii,False
331,Enterococcus,genus,True,False,1350,0.933852133154869,0.99637604,min_inter,0.98300225,1406,Streptococcus agalactiae,True
332,Lactococcus,genus,True,False,1357,0.938042849302292,0.9926661,min_inter,0.9874135,1443,Enterococcus faecium,True
333,Lonsdalea,genus,True,False,1082702,0.0046943230554461,0.004694323,diameter,0.9828875,1369,Dickeya dadantii,False
334,Lachnobacterium,genus,True,False,140625,0.2464126646518707,0.24641266,diameter,0.9928952,1520,Lachnospira multipara,False
335,Crocosphaera,genus,True,False,263510,0.3694047629833221,0.36940476,diameter,0.99339795,1267,Microcystis aeruginosa,False
336,Aerococcus,genus,True,False,1375,0.9374521434307098,0.99743307,min_inter,0.98679173,1583,Lactobacillus iners,True
337,Methyloversatilis,genus,True,False,378210,0.9057472944259644,0.9057473,diameter,0.9796412,1532,Rubrivivax gelatinosus,False
338,Gemella,genus,True,False,1378,0.5940907597541809,0.59409076,diameter,0.9939551,1560,Clostridium novyi,False
339,Atopobium,genus,True,False,1380,0.1930403858423233,0.19304039,diameter,0.99169374,1443,Enterococcus faecium,False
340,Bacillus,genus,True,False,1386,0.8960155874490737,0.99851656,min_inter,0.9431743,1334,Pediococcus pentosaceus,True
341,Tannerella,genus,True,False,195950,0.3244092464447021,0.32440925,diameter,0.9873035,1082,Porphyromonas gingivalis,False
342,Bibersteinia,genus,True,False,476528,0.4005242586135864,0.40052426,diameter,0.9600985,576,Mannheimia haemolytica,False
343,Pluralibacter,genus,True,False,1330546,0.5174956917762756,0.5174957,diameter,0.9361022,869,Klebsiella pneumoniae,False
344,Kosakonia,genus,True,False,1330547,0.6863702535629272,0.68637025,diameter,0.9507273,845,Citrobacter freundii,False
345,Sphingomonas,genus,True,False,13687,0.9186382293701172,0.9779738,min_inter,0.9669876,1785,Sphingobium yanoikuyae,True
346,Borreliella,genus,True,False,64895,0.8901554346084595,0.89015543,diameter,0.98641086,522,Borrelia hermsii,False
347,Sulfobacillus,genus,True,False,28033,0.3865389227867126,0.38653892,diameter,0.99638176,720,Rhizobium leguminosarum,False
348,Stenotrophomonas,genus,True,False,40323,0.915189689397812,0.9686774,min_inter,0.96335757,1680,Pseudoxanthomonas suwonensis,True
349,Lachnospira,genus,True,False,28050,0.3252260088920593,0.325226,diameter,0.9928952,1463,Lachnobacterium bovis,False
350,Eremococcus,genus,True,False,171412,0.3012120127677917,0.301212,diameter,0.9917506,1392,Facklamia hominis,False
351,Phaeobacter,genus,True,False,302485,0.9290514588356018,0.9633652,min_inter,0.9779489,912,Epibacterium mobile,False
352,Acidipropionibacterium,genus,True,False,1912215,0.3916186392307281,0.39161864,diameter,0.9795422,1525,Cutibacterium avidum,False
353,Cutibacterium,genus,True,False,1912216,0.9305650860071182,0.9870799,min_inter,0.9795422,1524,Acidipropionibacterium acidipropionici,True
354,Pseudopropionibacterium,genus,True,False,1912217,0.2518529891967773,0.251853,diameter,0.98714495,1801,Streptomyces californicus,False
355,Eggerthia,genus,True,False,1279384,0.3016120791435241,0.30161208,diameter,0.9867501,1736,Oribacterium parvum,False
356,Kandleria,genus,True,False,1279388,0.3053001165390014,0.30530012,diameter,0.993785,1530,Eggerthia catenaformis,False
357,Rubrivivax,genus,True,False,28067,0.7721870541572571,0.77218705,diameter,0.9720659,1432,Variovorax paradoxus,False
358,Pectobacterium,genus,True,False,122277,0.8974127769470215,0.8974128,diameter,0.9804581,1370,Dickeya dianthicola,False
359,Tistrella,genus,True,False,171436,0.6129394769668579,0.6129395,diameter,0.9737221,590,Achromobacter xylosoxidans,False
360,Pseudothermotoga,genus,True,False,1643951,0.9455344289541244,0.99739414,min_inter,0.9952994,710,Thermosipho africanus,True
361,Buchnera,genus,True,False,32199,0.9456360697746276,0.9566603,min_inter,0.9954064,1126,Fusobacterium nucleatum,False
362,Sinorhizobium,genus,True,False,28105,0.9142671644687652,0.9607785,min_inter,0.9623865,722,Rhizobium etli,False
363,Clostridium,genus,True,False,1485,0.9366625726222992,0.9974943,min_inter,0.9859606,1478,Bacillus anthracis,True
